chave_fato,flag_matriz,dt_abertura,nm_razao_social,cd_natureza_juridica,de_natureza_juridica,nm_logradouro,nu_logradouro,cd_cep,nm_bairro,nm_municipio,sg_uf,de_situacao,de_classif_natureza_juridica,vl_latitude,vl_longitude,qt_filial,de_saude_tributaria,de_nivel_atividade,registro_antt,flag_optante_simples,flag_optante_simei
44398444000100,SIM,4/15/1974,FELLOW S BATH BALNEARIO LTDA ME SC,2240,SOCIEDADE SIMPLES LIMITADA,RUA SAO LUIZ,36,09530070,CENTRO,SAO CAETANO DO SUL,SP,BAIXADA,PRIVADO,"-23,6162237","-46,5686979",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
46470332000130,SIM,8/5/1981,LIMA E ORTIGOZA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA OITO,2329,13506737,SANTANA,RIO CLARO,SP,BAIXADA,PRIVADO,"-22,3942578","-47,5893617",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
48496962000100,SIM,3/21/1977,CONTABIL CAP SOCIEDADE CIVIL LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA MOGI MIRIM,128,03187040,VILA BERTIOGA,SAO PAULO,SP,BAIXADA,PRIVADO,"-23,5590481","-46,5782949",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
39789623000120,SIM,9/24/1993,COMERCIAL SOUZA FREITAS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA 12,160,29105320,SANTA MONICA,VILA VELHA,ES,BAIXADA,PRIVADO,"-20,3475068","-40,3238908",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
34106518000800,NÃƒO,7/31/1991,INSTITUTO BRASILEIRO DE OFTALMOLOGIA SA IBOL,2054,SOCIEDADE ANONIMA FECHADA,AVENIDA SAO DE COPACABANA,1052,21853480,COPACABANA,RIO DE JANEIRO,RJ,BAIXADA,PRIVADO,"-22,9781328","-43,1909571",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
38630224000150,SIM,6/18/1990,ROMEU JOSE DE CASTRO,2135,EMPRESARIO INDIVIDUAL,LOCALIDADE SITIO DA MATA,SN,36350000,ZONA RURAL,SAO TIAGO,MG,BAIXADA,PRIVADO,"-20,9110705","-44,5085712",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
77909315000180,SIM,2/21/1984,JOAO BATISTA DA SILVA JANJAO,2135,EMPRESARIO INDIVIDUAL,AVENIDA SETE DE SETEMBRO,1921,88301201,CENTRO,ITAJAI,SC,BAIXADA,PRIVADO,"-26,9232399","-48,6523305",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
96691845000140,SIM,3/3/1993,JOSE ANTONIO CARMO ALVES,2135,EMPRESARIO INDIVIDUAL,RUA CASSIMIRO COSTA,128,45654530,PONTAL,ILHEUS,BA,BAIXADA,PRIVADO,"-14,8099827","-39,0250775",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
10191320000120,SIM,7/21/2008,ELEICAO 2008 COMITE FINANCEIRO MUNICIPAL PARA VEREADOR CE PSC,3999,ASSOCIACAO PRIVADA,RUA CORONEL PIO GADELHA,4491,62960000,CENTRO,TABULEIRO DO NORTE,CE,BAIXADA,PRIVADO,"-5,2542941","-38,1247064",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
94535754000190,SIM,4/3/1992,MARIA JULIA DE SOUZA FIALHO,2135,EMPRESARIO INDIVIDUAL,RUA PADRE REUS,19,94930460,VILA REGINA,CACHOEIRINHA,RS,BAIXADA,PRIVADO,"-29,9511803","-51,1028578",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
47245352000170,SIM,12/3/1975,ANTONIA DA CONCEICAO DOS SANTOS,2135,EMPRESARIO INDIVIDUAL,RUA E,75,08210040,CIDADE ADEMAR,SAO PAULO,SP,BAIXADA,PRIVADO,"-23,2268477","-46,123064",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
5832699000170,SIM,8/22/2003,P S LOPES & LOPES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,AVENIDA AMAZONAS,700,86975000,CENTRO,MANDAGUARI,PR,BAIXADA,PRIVADO,"-23,5270874","-51,673688",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
66348012000110,SIM,8/21/1991,ROMULO DAS NEVES ROCHA,2135,EMPRESARIO INDIVIDUAL,BECO SAO JOSE,3,36790000,INDAIA,MIRAI,MG,BAIXADA,PRIVADO,"-21,196919","-42,6141813",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
75726646000150,SIM,9/21/1981,JOAO RODRIGUES DA SILVA,2135,EMPRESARIO INDIVIDUAL,LOCALIDADE VILA NOVA,SN,84290000,,SAPOPEMA,PR,BAIXADA,PRIVADO,"-23,9093991","-50,5795738",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
77225464000120,SIM,10/29/1976,VALDIR FURLAN,2135,EMPRESARIO INDIVIDUAL,AVENIDA SAO PAULO,1503,87890000,CENTRO,TERRA RICA,PR,BAIXADA,PRIVADO,"-22,7273175","-52,6201946",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
64285588000150,SIM,9/19/1990,CALCADOS E CONFECCOES CASTRO LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA BELEM,1015,38400642,BOM JESUS,UBERLANDIA,MG,BAIXADA,PRIVADO,"-18,9034853","-48,2619119",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
6545773000130,SIM,7/17/2004,ELEICOES 2004 ROBISLEI TAVARES GIATTI VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO,RUA LUIZ MASSULINI,204,15160000,CENTRO,POLONI,SP,BAIXADA,PRIVADO,"-20,7703838","-49,8342534",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
6672010000150,SIM,7/20/2004,ELEICOES 2004 DENILSON PEDROSA DA ROCHA VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO,RUA CARVALHO DE BRITO,138,34585570,VILA EUGENIO ROSSI,SABARA,MG,BAIXADA,PRIVADO,"-19,8830229","-43,8584221",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
66606450000130,SIM,7/26/1991,MJA COMERCIO DE CARNES DE JUNDIAI LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA RIO DE JANEIRO,450,13216570,JARDIM TARUMA,JUNDIAI,SP,BAIXADA,PRIVADO,"-23,166804","-46,8697149",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
36473148000190,SIM,8/2/1991,PADARIA BAR E MERCEARIA LADY NAURA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA,ESTRADA QUEBRA CANGALHA,15,26262020,VALE DO IPE,NOVA IGUACU,RJ,BAIXADA,PRIVADO,"-22,7561319","-43,4607419",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
5347751000100,SIM,10/11/2002,WESLLEY CARLOS ANGELI ME,2135,EMPRESARIO INDIVIDUAL,AVENIDA MINISTRO ALFREDO NASSER,1299,76470000,SETOR CENTRAL,FORMOSO,GO,BAIXADA,PRIVADO,"-13,6460599","-48,8871388",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
11807203000100,SIM,7/29/1987,NORDEQUIPE NORDESTE EQUIPAMENTOS PARA IRRIGACAO LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA,PRACA FORTALEZA,153,62760000,POTIU,BATURITE,CE,BAIXADA,PRIVADO,"-4,3325997","-38,8773164",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
16969786000190,SIM,10/8/2012,MARIA DE JESUS DOS SANTOS SILVA MEI,2135,EMPRESARIO INDIVIDUAL,ALAMEDA 403,,77001500,PLANO DIRETOR NORTE,PALMAS,TO,ATIVA,PRIVADO,"-10,1642647","-48,3368829",,AMARELO,MEDIA,NÃƒO,SIM,SIM
61536744005340,NÃƒO,3/2/1989,COOPERATIVA AGRICOLA DE COTIA COOPERATIVA CENTRAL EM LIQUIDACAO,2143,COOPERATIVA,SITIO FAZENDA TRIANGULO,SN,47970000,ZONA RURAL,RIACHAO DAS NEVES,BA,ATIVA,PRIVADO,"-11,7511866","-44,9146637",,VERMELHO,MEDIA,NÃƒO,NÃƒO,NÃƒO
15910354000140,SIM,7/4/2012,ELEICAO 2012 COMITE FINANCEIRO MG UNICO PTC MIRAI,3999,ASSOCIACAO PRIVADA,RUA EXPEDICIONARIO JOSE BALDINE,SNS,36790000,CENTROQ,MIRAI,MG,BAIXADA,PRIVADO,,,,,INATIVA,NÃƒO,NÃƒO,NÃƒO
821585000100,SIM,9/20/1995,JOSE BENEDITO ANTUNES DE SIQUEIRA ME,2135,EMPRESARIO INDIVIDUAL,RUA JATOBA,100,36083080,AMAZONIA,JUIZ DE FORA,MG,ATIVA,PRIVADO,"-21,7463826","-43,402519",,AZUL,ALTA,NÃƒO,SIM,NÃƒO
10352157000130,SIM,9/18/2008,LEADER SERVICOS DE INFORMATICA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA DO BOQUEIRAO,305,04293000,SAUDE,SAO PAULO,SP,ATIVA,PRIVADO,"-23,6215404","-46,6162303",,AZUL,MEDIA,NÃƒO,SIM,NÃƒO
7900737000100,SIM,3/23/2006,ALVINO CONSTRUCOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA SAO PEDRO,,57073550,CIDADE UNIVERSITARIA,MACEIO,AL,ATIVA,PRIVADO,"-9,585248","-35,6624016",,LARANJA,BAIXA,NÃƒO,NÃƒO,NÃƒO
3548511000130,SIM,11/18/1999,MARIO DONIZETI RULLI ME,2135,EMPRESARIO INDIVIDUAL,AVENIDA MACARIO SUBTIL DE OLIVEIRA,456,78785970,CENTRO,ALTO TAQUARI,MT,ATIVA,PRIVADO,"-17,8264607","-53,2836204",,AZUL,ALTA,NÃƒO,NÃƒO,NÃƒO
14002001000180,SIM,7/25/2011,M C DE LOS SANTOS ME,2135,EMPRESARIO INDIVIDUAL,RUA MARECHAL CURADA,421,97571540,PRADO,SANTANA DO LIVRAMENTO,RS,ATIVA,PRIVADO,"-30,8635563","-55,5420979",,AZUL,MEDIA,NÃƒO,NÃƒO,NÃƒO
7413142000120,SIM,5/19/2005,CHIP TECNOLOGIA ACESSORIOS E SERVICOS DE INFORMATICA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,QMSW 5 BLOCO E,SN,70680500,SETOR SUDOESTE,BRASILIA,DF,ATIVA,PRIVADO,"-15,7690738","-47,8878604",,AZUL,MEDIA,NÃƒO,SIM,NÃƒO
79035663000100,SIM,10/31/1985,LEONILDA DE PAULA CARLOS ME,2135,EMPRESARIO INDIVIDUAL,RUA LADISLAU OBRIZUT,84,84500000,CENTRO,IRATI,PR,ATIVA,PRIVADO,"-25,4700302","-50,6509459",,AMARELO,MEDIA,NÃƒO,NÃƒO,NÃƒO
17025844000190,SIM,10/18/2012,GENESIO RODRIGUES ALVES,4120,PRODUTOR RURAL PESSOA FISICA,SITIO LAGOA,SN,18430000,BATISTAS,RIBEIRAO BRANCO,SP,ATIVA,PRIVADO,"-24,2210685","-48,7640116",,AMARELO,MEDIA,NÃƒO,NÃƒO,NÃƒO
15611181000160,SIM,5/28/2012,RAIMUNDA MONICA RIBAMAR MARTINS MEI,2135,EMPRESARIO INDIVIDUAL,RUA RICARDO PONTE,188,60534020,PARQUE GENIBAU,FORTALEZA,CE,ATIVA,PRIVADO,"-3,7649235","-38,5998921",,AMARELO,MEDIA,NÃƒO,SIM,SIM
6872739000170,SIM,7/29/2004,MEYRING COMERCIO E TRANSPORTES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA DALTRO FILHO,1551,95890000,TEUTONIA,TEUTONIA,RS,ATIVA,PRIVADO,"-29,4517055","-51,8057248",,AZUL,MEDIA,NÃƒO,NÃƒO,NÃƒO
15902589000190,SIM,7/4/2012,ELEICAO 2012 CLAUDIONOR LEITE VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO,RODOVIA JUVENAL PONCIANO DE CAMARGO,,12960000,MORRO GRANDE,NAZARE PAULISTA,SP,BAIXADA,PRIVADO,"-23,1784176","-46,3976372",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
10393471000160,SIM,9/30/2008,TECHNICK S PARTICIPACOES LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA,AVENIDA PAULISTA,1471,01311200,BELA VISTA,SAO PAULO,SP,ATIVA,PRIVADO,"-23,562697","-46,6558495",,VERDE,ALTA,NÃƒO,NÃƒO,NÃƒO
1845753000160,SIM,3/14/1997,SINDICATO RURAL DE XAVANTINA,3131,ENTIDADE SINDICAL,RUA PREFEITO OCATAVIO U SIMON,SN,89780000,CENTRO,XAVANTINA,SC,ATIVA,PRIVADO,"-27,0671871","-52,3435007",,VERDE,ALTA,NÃƒO,NÃƒO,NÃƒO
9625984000170,SIM,6/16/2008,STIGLER INSPECAO VEICULAR LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RODOVIA BR 386,,92480000,PEDREIRA,NOVA SANTA RITA,RS,ATIVA,PRIVADO,"-29,8475259","-51,272194",,VERDE,MEDIA,NÃƒO,NÃƒO,NÃƒO
91008037000200,NÃƒO,3/10/1987,SUELI SILVA TROCA ME,2135,EMPRESARIO INDIVIDUAL,AVENIDA BENTO GONCALVES,159A,96490000,CENTRO,PIRATINI,RS,ATIVA,PRIVADO,"-31,4415643","-53,1054919",,VERDE,MEDIA,NÃƒO,SIM,NÃƒO
15990793000100,SIM,7/5/2012,ELEICAO 2012 JOSE EDVALDO RIBEIRO DE SOUZA VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO,RUA 25 DE MARCO,181,63530000,SAO VICENTE,CARIUS,CE,BAIXADA,PRIVADO,"-6,5423798","-39,4897125",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
15986239000150,SIM,7/5/2012,ELEICAO 2012 MIGUEL SARTORI VICE PREFEITO,4090,CANDIDATO A CARGO POLITICO ELETIVO,RUA SAO PAULO,211,18570000,CENTRO,CONCHAS,SP,BAIXADA,PRIVADO,"-23,0123909","-48,0096554",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
7997342001300,NÃƒO,6/6/2006,HENRIQUE ANSELMO BELLODI E OUTROS,4120,PRODUTOR RURAL PESSOA FISICA,,,,,,,BAIXADA,PRIVADO,"-21,2525138","-48,3256762",,VERDE,INATIVA,NÃƒO,NÃƒO,NÃƒO
12488574000130,SIM,9/6/2010,ELISABETE DIAS DOS SANTOS MEI,2135,EMPRESARIO INDIVIDUAL,RUA EVALDO CAMPOS JUNIOR,451,49039040,MOSQUEIRO,ARACAJU,SE,ATIVA,PRIVADO,"-11,0157243","-37,0745263",,VERDE,ALTA,NÃƒO,SIM,SIM
11790007000170,SIM,4/8/2010,SIMONE DE SOUZA LIMA MEI,2135,EMPRESARIO INDIVIDUAL,RUA PINTAGOL,75,86702460,JARDIM PRIMAVERA,ARAPONGAS,PR,ATIVA,PRIVADO,"-23,3938915","-51,4491829",,AMARELO,MEDIA,NÃƒO,SIM,SIM
9647197000120,SIM,3/1/2008,PARTIDO HUMANISTA DA SOLIDARIEDADE PHS,3271,ORGAO DE DIRECAO LOCAL DE PARTIDO POLITICO,RUA JOSE CALAZANS,48,59192000,CENTRO,VILA FLOR,RN,ATIVA,PUBLICO,"-6,3087812","-35,0694293",,AMARELO,MEDIA,NÃƒO,NÃƒO,NÃƒO
7515692000150,SIM,7/13/2005,PRAIAS DO FLAMENGO LOFTS TURISMO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA VIEIRA DE MELO,25,42840000,VILA DE ABRANTES,CAMACARI,BA,ATIVA,PRIVADO,"-12,6971776","-38,3331983",,AZUL,ALTA,NÃƒO,SIM,NÃƒO
7191536000180,SIM,1/20/2005,POLICLINICA RIBEIRA DO POMBAL LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA DEPUTADO ANTONIO BRITO,453,48400000,CENTRO,RIBEIRA DO POMBAL,BA,ATIVA,PRIVADO,"-10,8376955","-38,5399149",,AZUL,ALTA,NÃƒO,NÃƒO,NÃƒO
13295005000130,SIM,2/23/2011,ELAINE DA SILVA SIGNATTO MEI,2135,EMPRESARIO INDIVIDUAL,RUA SIRIA JD DOIS MELROS,300,09402210,COLONIA,RIBEIRAO PIRES,SP,ATIVA,PRIVADO,"-23,7071623","-46,4062503",,AMARELO,MEDIA,NÃƒO,SIM,SIM
6158956000100,SIM,3/16/2004,ATIVOS FARMA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA BENEDITO LINO DO CARMO,1840,68904366,CONGOS,MACAPA,AP,ATIVA,PRIVADO,"0,0110006","-51,0890536",,VERMELHO,BAIXA,NÃƒO,NÃƒO,NÃƒO
10967599000190,SIM,6/17/2009,THIAGO MARQUES LANDIM E SILVA ME,2135,EMPRESARIO INDIVIDUAL,RUA CARDOSO MOREIRA,7C,05766290,JARDIM OLINDA,SAO PAULO,SP,ATIVA,PRIVADO,"-23,632863","-46,6659087",,AZUL,MEDIA,NÃƒO,SIM,NÃƒO
9470671000190,SIM,1/25/2008,S M DOS SANTOS PEREIRA ME,2135,EMPRESARIO INDIVIDUAL,RUA SAO CLEMENTE,10,66830720,TAPANA ICOARACI,BELEM,PA,ATIVA,PRIVADO,"-1,3538335","-48,4661815",,AZUL,ALTA,NÃƒO,NÃƒO,NÃƒO
8925260000180,SIM,7/4/2007,SERGIO DONIZETI BRUNHEROTI FOTOGRAFIAS ME,2135,EMPRESARIO INDIVIDUAL,RUA JOAO CONTART,671,14500000,CENTRO,ITUVERAVA,SP,BAIXADA,PRIVADO,"-20,3321971","-47,795158",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
13740796000160,SIM,6/1/2011,JOSE EDUARDO DOS SANTOS MEI,2135,EMPRESARIO INDIVIDUAL,RUA FREI SAMUEL,10,39960000,NOVA ESPERANCA,JEQUITINHONHA,MG,ATIVA,PRIVADO,"-16,4379493","-41,012097",,AMARELO,MEDIA,NÃƒO,SIM,SIM
13971686000100,SIM,7/19/2011,MARCELO ROCHA TRANSPORTES ME,2135,EMPRESARIO INDIVIDUAL,AVENIDA JOAO MEIRELES,SN,73840000,RESIDENCIAL PORTAL DA SERRA,CAMPOS BELOS,GO,ATIVA,PRIVADO,"-13,017997","-46,7091767",,AZUL,ALTA,NÃƒO,NÃƒO,NÃƒO
7012581000120,SIM,8/30/2004,STABILE SOLUCOES EM INFORMATICA LTDA ME,2240,SOCIEDADE SIMPLES LIMITADA,AVENIDA PROFESSOR SYLLA MATTOS,758,04182010,JARDIM SANTA CRUZ,SAO PAULO,SP,ATIVA,PRIVADO,"-23,640973","-46,6002078",,AMARELO,MEDIA,NÃƒO,NÃƒO,NÃƒO
7184141000150,SIM,12/16/2004,ROMULO SILVA BRANDAO,2135,EMPRESARIO INDIVIDUAL,AVENIDA ESPERANTO,35,45700000,CENTRO,ITAPETINGA,BA,ATIVA,PRIVADO,"-15,2438686","-40,2433475",,AZUL,ALTA,NÃƒO,NÃƒO,NÃƒO
9221273000130,SIM,11/21/2007,MARCELO HENRIQUE DA SILVA ME,2135,EMPRESARIO INDIVIDUAL,AVENIDA JUQUINHA MENDONCA,73,38195000,CENTRO,CONQUISTA,MG,ATIVA,PRIVADO,"-19,9323074","-47,5488754",,AZUL,MEDIA,NÃƒO,SIM,NÃƒO
9058172000190,SIM,8/29/2007,MARIA ISABEL MODESTO & CIA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA PRINCESA ISABEL,649,19700000,CENTRO,PARAGUACU PAULISTA,SP,BAIXADA,PRIVADO,"-22,4093474","-50,5814769",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
9242151000120,SIM,11/27/2007,SOUZA FILHO LOJA DE VARIEDADES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA CASTRO E SILVA,94,60030010,CENTRO,FORTALEZA,CE,ATIVA,PRIVADO,"-3,7241145","-38,5263416",,AMARELO,MEDIA,NÃƒO,SIM,NÃƒO
15859123000150,SIM,7/3/2012,ELEICAO 2012 JARDANIA RAMOS BEZERRA SA VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO,RESIDENCIAL SERRA DE SAO FRANCISCO,SN,64578000,URBANO,CAMPO GRANDE DO PIAUI,PI,BAIXADA,PRIVADO,"-7,1286781","-41,0318535",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
13964990000120,SIM,7/11/2011,FRANCISCO GOMES DE ARAUJO BEBIDAS ME,2135,EMPRESARIO INDIVIDUAL,AVENIDA BERNARDO BARBOSA MILLEO,223,84240000,CENTRO,PIRAI DO SUL,PR,ATIVA,PRIVADO,"-24,5295543","-49,9441106",1.0,AZUL,BAIXA,NÃƒO,NÃƒO,NÃƒO
6081743000110,SIM,1/16/2004,H F DE CASTRO LANCHES ME,2135,EMPRESARIO INDIVIDUAL,AVENIDA SAO MIGUEL DOS CARIBES,4492,59086500,NEOPOLIS,NATAL,RN,ATIVA,PRIVADO,"-5,8725494","-35,2088408",,VERDE,ALTA,NÃƒO,NÃƒO,NÃƒO
15147950000110,SIM,3/6/2012,JEFFERSON DOS SANTOS MEI,2135,EMPRESARIO INDIVIDUAL,AVENIDA PROFESSOR SANTOS FERRAZ,213,57025040,POCO,MACEIO,AL,ATIVA,PRIVADO,"-9,6645813","-35,721597",,AMARELO,BAIXA,NÃƒO,SIM,SIM
15507292000120,SIM,5/10/2012,ROGERIO RODRIGUES DE PAULO MEI,2135,EMPRESARIO INDIVIDUAL,RUA JOAO MILLEO,275,84280000,CENTRO,CURIUVA,PR,ATIVA,PRIVADO,"-24,0323193","-50,4595674",,VERDE,MEDIA,NÃƒO,SIM,SIM
3990504000780,NÃƒO,1/10/1990,AGRO MAQUINAS CHIBOLETE LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RODOVIA MT 121,,78402000,NOVO DIAMANTINO,DIAMANTINO,MT,ATIVA,PRIVADO,"-14,599059","-56,2404191",,AMARELO,MEDIA,NÃƒO,NÃƒO,NÃƒO
15823437000100,SIM,7/2/2012,CARLOS HENRIQUE DE FREITAS RODRIGUES MEI,2135,EMPRESARIO INDIVIDUAL,RUA DONA ROSALINA,50,06322030,JARDIM DAS BELEZAS,CARAPICUIBA,SP,ATIVA,PRIVADO,"-23,5254226","-46,8350455",,AMARELO,BAIXA,NÃƒO,SIM,SIM
632834000110,SIM,5/31/1995,MANOEL LIMA FIGUEIREDO ME,2135,EMPRESARIO INDIVIDUAL,RUA AVELINO DE LIMA,70,14876190,JARDIM BOA VISTA,JABOTICABAL,SP,ATIVA,PRIVADO,"-21,2525138","-48,3256762",,VERDE,ALTA,NÃƒO,SIM,NÃƒO
13220198000160,SIM,2/8/2011,CG CARBON COMERCIO DE PRODUTOS PARA FERRAMENTARIA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA OTTO NASS,223,89223070,BOM RETIRO,JOINVILLE,SC,ATIVA,PRIVADO,"-26,2599681","-48,849355",,VERDE,MEDIA,NÃƒO,SIM,NÃƒO
13537297000170,SIM,4/19/2011,SIQUEIRA E LUNARDI ARQUITETURA E ENGENHARIA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,AVENIDA DA PAZ,1388,57020440,CENTRO,MACEIO,AL,ATIVA,PRIVADO,"-9,6693876","-35,7316877",,AZUL,MEDIA,NÃƒO,SIM,NÃƒO
126070000190,SIM,7/13/1994,CLARA TONET ME,2135,EMPRESARIO INDIVIDUAL,RUA JULIO RIBEIRO,243,03010030,BRAS,SAO PAULO,SP,ATIVA,PRIVADO,"-23,5370965","-46,6183088",,LARANJA,BAIXA,NÃƒO,NÃƒO,NÃƒO
5170186000140,SIM,6/27/2002,QUALITEC EMPREITEIRA DE MAO DE OBRA LTDA ME SC,2240,SOCIEDADE SIMPLES LIMITADA,RUA PEDRO DE TOLEDO,278,07401355,VILA RIMAN,ARUJA,SP,ATIVA,PRIVADO,"-23,3915159","-46,3216466",,LARANJA,ALTA,NÃƒO,NÃƒO,NÃƒO
13511474000140,SIM,4/8/2011,LDX OFICINA DE COSTURA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,AVENIDA IGNES DE ALMEIDA PIRES,917,18760000,JARDIM SANTA IGNES,CERQUEIRA CESAR,SP,ATIVA,PRIVADO,"-23,044232","-49,1523625",,AZUL,MEDIA,NÃƒO,SIM,NÃƒO
11670799000140,SIM,3/11/2010,JODINEI ANTUNES RANGEL MEI,2135,EMPRESARIO INDIVIDUAL,AVENIDA PRESIDENTE ARTHUR DA SILVA BERNARDES,1801,80320300,PORTAO,CURITIBA,PR,ATIVA,PRIVADO,"-25,4673469","-49,298907",,AMARELO,MEDIA,NÃƒO,SIM,SIM
8005242000180,SIM,5/16/2006,GERALDO SERGIO BASSANELI FRANCA,4120,PRODUTOR RURAL PESSOA FISICA,RANCHO SANTA EDWIRGES,SN,12500970,CAPITUBA,GUARATINGUETA,SP,ATIVA,PRIVADO,"-22,8080266","-45,1942201",,AMARELO,MEDIA,NÃƒO,NÃƒO,NÃƒO
16007968000180,SIM,7/5/2012,ELEICAO 2012 SILVIO CARLOS MESQUITA SOUZA VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO,RUA JOSE FERNANDES VIEIRA,279,61940010,CENTRO,MARANGUAPE,CE,BAIXADA,PRIVADO,"-3,8948769","-38,683205",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
16039249000140,SIM,7/5/2012,ELEICAO 2012 CLAUDIA PATRICIA FLAUSINO VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO,AVENIDA DUQUE DE CAXIAS,477,86935000,CENTRO,LUNARDELLI,PR,BAIXADA,PRIVADO,"-24,081151","-51,7442043",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
16084792000160,SIM,7/5/2012,ELEICAO 2012 MARILIA APARECIDA TOMAZ RODRIGUES VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO,TRAVESSA JORGE COURA FILHO,10,35300071,CENTRO,CARATINGA,MG,BAIXADA,PRIVADO,"-19,7898319","-42,1458399",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
16089548000190,SIM,7/5/2012,ELEICAO 2012 SEBASTIAO JOSCELEI GERMANO VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO,RUA PROJETADA,SN,36596000,CENTRO,ARAPONGA,MG,BAIXADA,PRIVADO,"-20,6690965","-42,5182528",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
16052994000120,SIM,7/5/2012,ELEICAO 2012 RICARDO DOS SANTOS SILVA VEREADOR,4090,CANDIDATO A CARGO POLITICO ELETIVO,RUA FRANCA,1001,38760000,NACOES,SERRA DO SALITRE,MG,BAIXADA,PRIVADO,"-19,1098255","-46,6736358",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
15166707000140,SIM,3/6/2012,JULMARES JOSE NOGUEIRA ME,2135,EMPRESARIO INDIVIDUAL,RUA BELA VISTA,39,39648000,SAO SEBASTIAO DA BOA VISTA,CHAPADA DO NORTE,MG,ATIVA,PRIVADO,"-17,0802","-42,5481158",,AZUL,MEDIA,NÃƒO,SIM,NÃƒO
247951000160,SIM,10/14/1994,HGC REPRESENTACOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,ALAMEDA DAS GAIVOTAS,401,07600000,CENTRO,MAIRIPORA,SP,ATIVA,PRIVADO,"-23,3183726","-46,5872221",,LARANJA,BAIXA,NÃƒO,NÃƒO,NÃƒO
