sk_cnae,cnpj_cnae,cod_ordem,cod_ramo,desc_ramo,chave_cnae
"A<&""FD'QF""8WRPVH\IH>+0",03126388000160,2,4661300,"COMERCIO ATACADISTA DE MAQUINAS, APARELHOS E EQUIPAMENTOS PARA USO AGROPECUARIO, PARTES E PECAS",46
"E_,(76YIW2LI>WI0I/1$?-",13012821000190,2,4772500,COMERCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANITARIOS,47
PN+:)%2_ES**KS&F8])ZY$,14699869000180,2,4924800,TRANSPORTE ESCOLAR,49
"IQ%W+=6#]P?HK@R4SY'EP!",05764140000150,2,5229002,SERVICOS DE REBOQUE DE VEICULOS,52
ID;QC<_*??4-\^W3I\GAL!,01457452000160,2,4772500,COMERCIO VAREJISTA DE MERCADORIAS EM LOJAS DE CONVENIENCIA,47
"MVML(KJ;0`$G!>1$^]JV4,",33062100000100,2,4618403,"REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE JORNAIS, REVISTAS E OUTRAS PUBLICACOES",46
H*&Z!:N4^>-3(X)?-:2@J!,02873550000140,2,8550302,"ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA",85
C91584BJZ!%_X_95?^<?;(,12911158000100,2,4772500,IMPRESSAO DE MATERIAL PARA OUTROS USOS,47
F16;L<1Z`>L<K?MF[$58:0,08565272000140,2,132600,"HORTICULTURA, EXCETO MORANGO",1
A=/H[\\?MQ3&@]<:T*A3W0,04145787000130,2,4212000,CONSTRUCAO DE RODOVIAS E FERROVIAS,42
"OG""OCF7,NG87Y^FQV1!OJ""",06955712000140,2,4929902,SERVICO DE TRANSPORTE DE PASSAGEIROS  LOCACAO DE AUTOMOVEIS COM MOTORISTA,49
"L.VXLG?""?OS6WMIM/B@KP,",15719094000120,2,4772500,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
"G;J>%.LZ&TR+])/P:""WCY.",15578182000150,2,4329103,"SERVICOS DE USINAGEM, TORNEARIA E SOLDA",43
"J,_P""/\*R-TZW8\$_>0>&0",16589978000170,2,4721103,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,47
B@I&1.\&.@/)6WH9A@3P<%,58356213000130,2,4618403,"REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE JORNAIS, REVISTAS E OUTRAS PUBLICACOES",46
"EK=M$R+\F>""JGCZ%XCM'Z-",11980335000130,2,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
H&./-ST(G4E0UKXZLH)W!$,13238906000190,2,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,47
PUKQ#[J6ROSV/F-&:>1HP$,84641364000140,2,4743100,COMERCIO VAREJISTA DE MATERIAL ELETRICO,47
"A!'A5->//5;4=*]ZS76%T&",15274005000180,2,4930203,TRANSPORTE RODOVIARIO DE PRODUTOS PERIGOSOS,49
G=!2%GGE]T)7^1=.JW#WI-,11336098000250,2,4520003,"SERVICOS DE LAVAGEM, LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES",45
"C8OYDYN'Q07PO0>X0POK(%",14291153000140,2,4399103,INSTALACAO E MANUTENCAO ELETRICA,43
"II:<B""SSCZ.&\!&%;]D,]""",11664909000160,2,8230001,PROMOCAO DE VENDAS,82
"L(B^;_7H2K#J.K""YC&RS+""",10745911000100,2,9001902,PRODUCAO MUSICAL,90
"D#X@SG8\$UOKS\ATS(#""<$",12637838000170,2,9512600,"REPARACAO DE BICICLETAS, TRICICLOS E OUTROS VEICULOS NAOMOTORIZADOS",95
HEQN8B_WY_4PH9*4*;6G4(,13056422000120,2,4723700,PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA,47
CSA]L8SJ73-IM.#]QC*T!&,03078335000110,2,9499500,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
P0$QF@O`^!GSV254M2L$[*,33356759000160,2,4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",43
"GGA0C;!W7),UJ&!$1'%3A'",10485070000130,2,2391503,EXTRACAO DE MARMORE E BENEFICIAMENTO ASSOCIADO,23
HDL&^\+0PO647[81DV#L@.,10454808000100,2,5611201,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
K7R=F<(\S^I3#7A)]#^-2),08471118000290,2,4782201,COMERCIO VAREJISTA DE CALCADOS,47
PQH#7*`M83ZZRHXIXEE]1.,04443919000100,2,3292201,FACCAO DE ROUPAS PROFISSIONAIS,32
"P>Y+D""`1@*^2GT\-0B*6!0",14404765000100,2,220906,ATIVIDADES DE APOIO A PECUARIA NAO ESPECIFICADAS ANTERIORMENTE,2
"H-RM,3J+(:X`M@67@""./U*",08997331000150,2,151202,"HORTICULTURA, EXCETO MORANGO",1
"L/OH1""`L,8G1R%140JUT&+",02944424000130,2,4651602,FABRICACAO DE LAMPADAS,46
M)BH*R/6R-8]0\E;A#D?&/,15399201000180,2,4313400,CONSTRUCAO DE EDIFICIOS,43
K8=&50R(N!.]K(Z!+QD+K+,13056915000160,2,4789001,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,47
G6*OOUN5[H1MV`A#.&J_Z),15540015000110,2,4723700,COMERCIO VAREJISTA DE BEBIDAS,47
"D%*:$;+OTO""L.<`;?K1^@'",08717603000110,2,4754701,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,47
"KI-U3A['@`I;;I?O]D-OD""",80294283000160,2,9499500,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
MS+4O*8]ON&_?=&=%<%-.#,10779293000100,2,4679699,"COMERCIO ATACADISTA DE PRODUTOS DE HIGIENE, LIMPEZA E CONSERVACAO DOMICILIAR",46
ET8-RZA]SO4E@S&OO1%``#,11944630000130,2,7420004,FILMAGEM DE FESTAS E EVENTOS,74
"AW^4SRO8K6I^^,56<--84&",08318562000190,2,810007,EXTRACAO DE MINERIO DE METAIS PRECIOSOS,8
"BB4PQ!_L@)Q2E[""H/FM+Q'",15201746000130,2,8211300,PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE,82
"J]H/C*^%K1FB#""N$L+J@_%",67601211000150,2,4530704,SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES,45
"M>2JF]+^!0#*?B@._HTR(""",13252848000150,2,7721700,SERVICOS AMBULANTES DE ALIMENTACAO,77
I765^T9BQ>OSF9I.<B>5*.,09585628000170,2,8630504,SERVICOS DE PROTESE DENTARIA,86
"C76&Q=]%)4),/GK+K1^V!'",02418252000160,2,9499500,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
B:S2AY4D$)-/]E5)K/9<Q(,15808412000120,2,4781400,"CONFECCAO, SOB MEDIDA, DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS",47
"O-&?31K""<-C]-XZTPAL%V*",73691958000220,2,4782202,COMERCIO VAREJISTA DE CALCADOS,47
"OZ'\=76<^9D[+=QA1ZJ,U/",11214607000190,2,9521500,REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO,95
FG[_%$8D-_2`B#\8-ZIFT-,11771688000120,2,3299004,IMPRESSAO DE MATERIAL PARA USO PUBLICITARIO,32
KHU*>A`>TB$H8N;JEMG8S+,10141032000160,2,1610201,EXTRACAO DE MADEIRA EM FLORESTAS PLANTADAS,16
"A\G1E=KSY,_D<,N'L?FEC0",15327706000130,2,6204000,CONSULTORIA EM TECNOLOGIA DA INFORMACAO,62
"J0'R_D=T)<I`+TM\NH?H7/",12356595000100,2,4781400,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",47
"J\Y94)Q**<L""`/9GJ20J')",14916664000100,2,4774100,COMERCIO VAREJISTA DE ARTIGOS DE VIAGEM,47
"B@!W>-R`RS549@68S4'LI*",61068276014660,2,4789005,COMERCIO VAREJISTA DE PRODUTOS SANEANTES DOMISSANITARIOS,47
"E(;HHSN;DD_,V4CJ.ERVU&",00984999000150,2,4313400,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",43
"F)""6_`W]MJ3V#XG1[\O>Y&",14531063000260,2,3514000,GERACAO DE ENERGIA ELETRICA,35
"ITF''Z<F!5TV*;_P?NR!$&",12547505000150,2,4330402,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",43
"C'(!?>YKDS6,]\9Q$=OOY%",16620786000180,2,9529102,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",95
"PCI4^TMM7M<^!BM""PH=9N&",15247669000150,2,4782201,"FACCAO DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS",47
"BHHB?GZR`J<,&RF&KKH<)*",04116151000160,2,9499500,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
"GNK%N(38$<0>4<_OZ]%B'0",07365453000160,2,6203100,DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR NAOCUSTOMIZAVEIS,62
"C$8F?V2GCU^E33XX^$V-,'",12737967000130,2,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",47
KHL;H_\K2/180R!6OMQQH#,04942528000130,2,4635499,"COMERCIO ATACADISTA DE CERVEJA, CHOPE E REFRIGERANTE",46
"CE\5%Z!-JKZ92:0N4Y,C[.",27348556000120,2,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
"GX#*OD,Z%'O[G5<T^0KAR$",13326630000100,2,4754702,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,47
G23.S5Y/GPM%&LS@&MSK0#,03631408000150,2,9529102,COMERCIO A VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULOS AUTOMOTORES,95
"D/`EZF>'/%40.LM'!V\!P!",01290952000150,2,4520006,SERVICOS DE ALINHAMENTO E BALANCEAMENTO DE VEICULOS AUTOMOTORES,45
"DS1\21R5S6\II64Z4@'0$0",12961974000110,2,8592902,ENSINO DE MUSICA,85
"F9WF;W_!""()G?<JI&BNE2-",11250551000120,2,5611203,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR,56
"BC6,4(W)9EQ)N4KIJEP-H""",04323681000180,2,9499500,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
"M&)L;V^&'@Z!Q<H^7,[G,!",03872011000150,2,4330402,PRODUCAO DE ARTEFATOS ESTAMPADOS DE METAL,43
"BFH`FG2H:9FW6:XAOW-'5*",15084913000100,2,4744001,SERVICOS DE TRATAMENTO E REVESTIMENTO EM METAIS,47
"M_<SOCB]YO$>X49L6T=Q`'",11339036000110,2,9493600,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
GWRJE\T[;58ROAG[JK!1$),13302347000130,2,4211101,CONSTRUCAO DE EDIFICIOS,42
"DZBA1LRTQ'L1@B_O!'J[""'",12255848000140,2,5620103,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
"F8""TWZ)<7>IF?OQD^P4.J.",11838872000140,2,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",47
NY5D^9-GYR;>&UV0K8%@W*,13853696000140,2,4789005,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",47
"H<A*A<F8OBKQY&X=^P27C,",09235063000100,2,6810201,HOLDINGS DE INSTITUICOES NAOFINANCEIRAS,68
"MA57;J""]+^H.Y/`P\QT1""(",13680471000130,2,4781400,"OUTROS SERVICOS DE ACABAMENTO EM FIOS, TECIDOS, ARTEFATOS TEXTEIS E PECAS DO VESTUARIO",47
"PVK,^>A*;$0F'?X.G-#W=-",00961704000120,2,8550302,"ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA",85
P7]U6?G<N45B>DDEV*ZE!(,10477241000180,2,1413401,"FACCAO DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS",14
NB*/WDU@^`@RZJ+2/7E\4%,14835608000140,2,4729699,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,47
C6UV[=T7H&B0.FQ:\GY)0-,12373630000190,2,8211300,SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO,82
"PTHDSR\13$#AS(GXXR2J-'",63839351000100,2,4612500,LAPIDACAO DE GEMAS,46
"LR$!#]""6H_""B]=J=!.=ET!",13124602000100,2,8599603,PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE,85
CWBW(`ZH[55>*X/_8B744/,12184314000170,2,4744006,COMERCIO VAREJISTA DE PEDRAS PARA REVESTIMENTO,47
NM<UKH<^3^:@$4[&3?[!B0,93195915000180,2,4929999,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",49
D!(\#.[:30W.W[U9H1VV(-,09180148000120,2,4744099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,47
"KOO`Z%]^%A105E,K2&-##$",08550380000140,2,119906,CULTIVO DE MILHO,1
P;2/8Z3A6C9%D\[D:>!T5-,11310937000180,2,4782201,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
"AH.V:,[>F""8+*6^#X:+8+0",59505479000160,2,6209100,"SUPORTE TECNICO, MANUTENCAO E OUTROS SERVICOS EM TECNOLOGIA DA INFORMACAO",62
"BQ?SBNH^.'C7.C5""N*8ZR#",14223205000140,2,5612100,SERVICOS AMBULANTES DE ALIMENTACAO,56
"C*&(YJ$LI;V>]""%%AMIVG-",10611493000150,2,1813001,IMPRESSAO DE MATERIAL DE SEGURANCA,18
"PA4+,4K""UU:>>;6,6V"""",0",14530034000100,2,4322302,INSTALACAO E MANUTENCAO ELETRICA,43
"P%.#J<\],,J)XY=J[U#W3,",01523410000180,2,7490105,OUTRAS ATIVIDADES DE PRESTACAO DE SERVICOS DE INFORMACAO NAO ESPECIFICADAS ANTERIORMENTE,74
"E1BYL2!2B)[)L+@E""CL)1""",05103620000250,2,4751200,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,47
"EQNLDH,Z*DT3.$F?Z\5J%)",14612963000150,2,1340599,FABRICACAO DE PRODUTOS DIVERSOS NAO ESPECIFICADOS ANTERIORMENTE,13
P/XL3^49F72OD-/.HTG[V*,02651895000150,2,9499500,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
LO.%Y4;0Q6^X:T8ICOE%D0,02050079000190,2,9499500,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
"MU/,]Y=""J:#-)T8EWYY$E(",14078544000180,2,1096100,FABRICACAO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINANCIA DE PRODUCAO PROPRIA,10
"C/@*AY!X\Q2!(_B]XT!""G)",66157595000100,2,4399103,INSTALACOES DE SISTEMA DE PREVENCAO CONTRA INCENDIO,43
JR2$GORPL-($L./<#<N4&#,08573624000100,2,8129000,LOCACAO DE AUTOMOVEIS SEM CONDUTOR,81
"L3H165B47QU1[R""DMQ$57#",14646658000180,2,4781400,COMERCIO VAREJISTA DE ARTIGOS DE JOALHERIA,47
"B>&PB^[J\+,!7"":6OS`CS.",74859406000160,2,4754703,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,47
F4/7.&S38^))%=3>&M/+2!,06199077000380,2,5021102,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",50
"N(YO2W`<U.Y[9GMO'Z/56.",14545302000150,2,4541205,COMERCIO A VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULOS AUTOMOTORES,45
HP!>FGECC.BFCGL+ZXE%F),10679567000190,2,4753900,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,47
NH48CF1FOV=>.WA6*Q!)\-,15575058000130,2,5620101,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR,56
"D'8WB#D+B!KG7M$D'-@$[)",15238493000170,2,4721103,PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA,47
G/#&D[MP#$8MZVPCLS&Z=/,15234793000180,2,7020400,CORRESPONDENTES DE INSTITUICOES FINANCEIRAS,70
"L41UBSXE!""L<EP'[/=#7+#",15596848000100,2,5612100,SERVICOS AMBULANTES DE ALIMENTACAO,56
M.0!3*58_I:G&^>F@9-7I/,04454607000100,2,9499500,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
"K]U,B[BRB1^]8""?,#*A1_#",03599086000290,2,9499500,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
"AQ(#E]O!U59A%`0""XS434*",78653946001620,2,4530703,COMERCIO POR ATACADO DE PNEUMATICOS E CAMARASDEAR,45
"F4UO%.#NZ""H&1""X3<AU++,",11814059000130,2,4722901,"COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES",47
"N`A*\AE%3D-'7$%G1F1C50",37628765000180,3,4744003,COMERCIO VAREJISTA DE MATERIAL ELETRICO,47
K!=M&RYA<&<[-@:BT0D$P#,12305448000100,3,8230001,MARKETING DIRETO,82
"L1:>->\T4J#!#;LH+A'(Y*",07297742000170,3,4520004,SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES,45
"BYWWTM(/<;4OD*K\]YST'+",16679748000100,3,9499500,ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS,94
"P""K]YR8.!5YZS)BGC]_!4""",06319255001170,3,220902,PRODUCAO DE CARVAO VEGETAL  FLORESTAS PLANTADAS,2
"I(;$T(H(BF;,W_R9Y^P;(!",12459122000120,3,6190699,RECARGA DE CARTUCHOS PARA EQUIPAMENTOS DE INFORMATICA,61
P@>+8QI=<_PG+<:-QE:U4!,11163415000100,3,8711501,CLINICAS E RESIDENCIAS GERIATRICAS,87
"K/BXG""J/^3F1);>ZB!FH1+",11199599000150,3,7739099,OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE,77
"IA=JD""D<:ZK%<]/G&FG.--",12690066000130,3,4399103,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,43
"H5J'BQ6(V(=5=\/D2JLC2$",21614193000140,3,7490199,OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE,74
"AAX<N]1<'[,R+VY4H6.WO'",13401477000120,3,8219999,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,82
G&9-$KTE^P?[R__N<;LOP!,12481765000170,3,4762800,COMERCIO VAREJISTA DE MERCADORIAS EM LOJAS DE CONVENIENCIA,47
P9J;@K40*+N5YX%N(7`Q3#,10850466000130,3,7119799,SERVICOS DE ENGENHARIA,71
J%R%Q\X_56%#O#39JH>/4#,15220854000150,3,4399103,OBRAS DE ALVENARIA,43
"F,9&6!#NXK!X(D/.ED#DK'",03391792000160,3,4924800,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, MUNICIPAL",49
HFC@>H>_`1C;35#A61&>/*,06137179000100,3,7490199,OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE,74
"FMWC[=@"";E)YP`(HY]64H0",11726294000150,3,4759899,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,47
O<1F\*QC-@<YW:7KJMQWL#,12555119000100,3,4744099,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",47
"A.!'=N\D@`W&BIW^5'VH$*",07907566000140,3,8220200,PROMOCAO DE VENDAS,82
L.:5Z5-HRWRW@3Q!>T&I>%,15797920000150,3,8230001,"SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS",82
L%F59/+TFPJ`%?V3+<;Y@),16294894000100,3,4759899,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,47
C-)`FNS@R]AU+)=7P#G/2/,14045278000190,3,9602501,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,96
"FF8978,*QC>*+B@EMZ8_E%",13649275000100,3,4322301,OBRAS DE ALVENARIA,43
AHPNC(!>0^&EA@@D*D%%B%,15359272000150,3,6319400,"PORTAIS, PROVEDORES DE CONTEUDO E OUTROS SERVICOS DE INFORMACAO NA INTERNET",63
"KQ$UZ_QOT]\OTFL3Z1J/""#",09719436000100,3,6810201,FABRICACAO DE ARTEFATOS TEXTEIS PARA USO DOMESTICO,68
"K5R)N#N/1/=_N>;(MH""RH$",10500306000160,3,8690999,OUTRAS ATIVIDADES DE ATENCAO A SAUDE HUMANA NAO ESPECIFICADAS ANTERIORMENTE,86
"HX0""A>`D);3;>5H>10ABW)",03734601013790,3,4754701,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,47
"B-KHR4*^'A:7R-90'OI)3'",10357393000220,3,4759899,COMERCIO VAREJISTA DE MOVEIS,47
"NPD0$""TB+VZ\>L]9L@X>,0",57269763000150,3,7490199,OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE,74
"J&V?)""0S:IQMZXQZ`?$19""",07081651000100,3,9003500,"GESTAO DE ESPACOS PARA ARTES CENICAS, ESPETACULOS E OUTRAS ATIVIDADES ARTISTICAS",90
M-[T&5Q.E1Q=/IDW3E!<O!,16480744000190,3,4399103,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,43
"M.B""EFL2.D@CWOZN3KZB%&",11306905000100,3,4742300,SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES,47
C-SJ@*HQ57@J<LW9C/@G6(,95035473000130,3,4520004,SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES,45
"E2\>%^<-%T4]YP-'*Y:J9!",04617529000100,3,7490199,OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE,74
"H(G48'-((\M,6NNR-9<^_0",04355056000110,3,4782202,"FABRICACAO DE ARTIGOS PARA VIAGEM, BOLSAS E SEMELHANTES DE QUALQUER MATERIAL",47
"BW""?^%]Y?1WV_O0^!-D?/)",55492623000110,3,7490199,OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE,74
DDXW&N6=PSU!0<_64M<LI*,16774603000180,3,4729699,PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA,47
BFX4KJV-Z3W8N^E123<FA0,87120762000100,3,4744002,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,47
"H;(T42:D9Y(H+R8*ZY1""=)",08190659000160,3,4744099,"REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MADEIRA, MATERIAL DE CONSTRUCAO E FERRAGENS",47
"K%""3:'Z_'NJ13$X""QU)'.""",08961445000140,3,4761003,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",47
"E2M""`,&V+;1Z`!D>H17D7)",03504150000120,3,8121400,OBRAS DE TERRAPLENAGEM,81
APS3KV5E/M%!A/`^)*8>^!,04810494000120,3,4781400,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,47
"F=,N!""%>:D[#X4#(K+DQU/",15103924000190,3,5320201,SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL,53
"O#VM[WE)C0]8):IZ(T@IH,",04190594000100,3,4771704,"COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, COM MANIPULACAO DE FORMULAS",47
"MJ58?QJ.VKNZCGM'EU]V[-",13316722000100,3,5611202,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
"L6YV\84>(T6=OF2>1'IMY%",10642198000160,3,5611203,RESTAURANTES E SIMILARES,56
A\S$1A.@AX!I;!#7[;8D.0,97531897000200,3,4673700,COMERCIO ATACADISTA DE OUTROS EQUIPAMENTOS E ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE,46
E6%S-#C>RT4F@?RL5Z8Q9!,14260170000110,3,5612100,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
"JZO'Z2G7:0PTC/@(+T(N8*",08345350000100,3,4723700,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",47
"J0UM0JJQQ.Z""""F-#K+6(F'",08628655000110,3,8230001,"SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS",82
F:`6E+\TOXP`*C^)(U!J^*,00849629000100,3,8650006,EDUCACAO PROFISSIONAL DE NIVEL TECNICO,86
"J)O*A&1!]9ATGHK5,&L""%&",11823152000100,3,4782201,CONFECCAO DE ROUPAS INTIMAS,47
"D`J]V)9^*$H!YX'O(8HY=+",04475625000160,3,7711000,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",77
"M17'-A=\D:=$#U+;1F""%%'",13907283000100,3,4399103,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,43
"J>Q(,&6&H""6'8;/WWUS1K%",15825025000100,3,4781400,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO,47
"ILD2QCYSW/#NL)UTL-V](""",15829825000190,3,5912099,EDICAO DE REVISTAS,59
