chave_fato,cod_ordem,cod_ramo,desc_ramo,chave_cnae
77999357000150,1,8660700,ATIVIDADES DE PROFISSIONAIS DA AREA DE SAUDE NAO ESPECIFICADAS ANTERIORMENTE,86
10519119000390,1,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
4753247000130,1,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
15201746000130,1,5912099,"EDICAO DE CADASTROS, LISTAS E DE OUTROS PRODUTOS GRAFICOS",59
10633776000100,1,9493600,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
67601211000150,1,4530703,COMERCIO A VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULOS AUTOMOTORES,45
69014991000320,1,4639701,COMERCIO ATACADISTA ESPECIALIZADO EM OUTROS PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,46
13252848000150,1,5612100,COMERCIO VAREJISTA DE ARTIGOS ESPORTIVOS,56
9585628000170,1,8630501,ATIVIDADE ODONTOLOGICA,86
2418252000160,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
11826276000140,1,5611202,COMERCIO VAREJISTA DE LATICINIOS E FRIOS,56
12829807000110,1,4722901,COMERCIO VAREJISTA DE LATICINIOS E FRIOS,47
15469405000140,1,5611202,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,56
15808412000120,1,1412602,CONFECCAO DE ROUPAS INTIMAS,14
11303470000140,1,4530703,SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES,45
73691958000220,1,4782201,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
11214607000190,1,4757100,"COMERCIO VAREJISTA ESPECIALIZADO DE PECAS E ACESSORIOS PARA APARELHOS ELETROELETRONICOS PARA USO DOMESTICO, EXCETO INFORMATICA E COMUNICACAO",47
11771688000120,1,3299003,FABRICACAO DE PAINEIS E LETREIROS LUMINOSOS,32
10141032000160,1,0220901,EXTRACAO DE MADEIRA EM FLORESTAS NATIVAS,02
15327706000130,1,6201501,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,62
5275770000160,1,4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,42
12356595000100,1,4772500,COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS,47
14916664000100,1,4753900,COMERCIO VAREJISTA DE ARTIGOS DE RELOJOARIA,47
14639055000150,1,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
61068276014660,1,4772500,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",47
984999000150,1,4299599,INSTALACAO E MANUTENCAO ELETRICA,42
14531063000260,1,3511502,DISTRIBUICAO DE ENERGIA ELETRICA,35
12547505000150,1,4322301,INSTALACAO E MANUTENCAO ELETRICA,43
16620786000180,1,4930201,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",49
11262792000350,1,0159801,CULTIVO DE CANADEACUCAR,01
9030960000250,1,0155501,CULTIVO DE CANADEACUCAR,01
8193546000460,1,0131800,CULTIVO DE LARANJA,01
15247669000150,1,4781400,COMERCIO VAREJISTA DE CALCADOS,47
13715290000100,1,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
4116151000160,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
7365453000160,1,6202300,DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR CUSTOMIZAVEIS,62
10380956000110,1,4789002,COMERCIO VAREJISTA DE PLANTAS E FLORES NATURAIS,47
14676469000150,1,4782201,COMERCIO VAREJISTA DE CALCADOS,47
8406588000190,1,0155501,CULTIVO DE CAFE,01
11244784000110,1,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
4003354000140,1,4782202,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO,47
12737967000130,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
4942528000130,1,4635402,COMERCIO ATACADISTA DE BEBIDAS NAO ESPECIFICADAS ANTERIORMENTE,46
27348556000120,1,5611202,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",56
13326630000100,1,4754701,COMERCIO VAREJISTA DE MOVEIS,47
3631408000150,1,4530704,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES,45
1290952000150,1,4520004,COMERCIO A VAREJO DE PNEUMATICOS E CAMARASDEAR,45
12961974000110,1,8230001,"ENSINO DE ARTES CENICAS, EXCETO DANCA",82
11250551000120,1,5611202,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,56
4323681000180,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
53548715000140,1,8230001,"SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS",82
12431001000170,1,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
3872011000150,1,4292801,MONTAGEM DE ESTRUTURAS METALICAS,42
15084913000100,1,3314713,MANUTENCAO E REPARACAO DE MAQUINASFERRAMENTA,33
15451571000110,1,9512600,REPARACAO E MANUTENCAO DE EQUIPAMENTOS DE COMUNICACAO,95
11339036000110,1,9430800,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
16832371000170,1,4781400,COMERCIO VAREJISTA DE HORTIFRUTIGRANJEIROS,47
15139523000190,1,5611203,RESTAURANTES E SIMILARES,56
13302347000130,1,4120400,COLETA DE RESIDUOS NAOPERIGOSOS,41
12255848000140,1,5611203,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,56
11838872000140,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
14405262000140,1,9529199,REPARACAO E MANUTENCAO DE OUTROS OBJETOS E EQUIPAMENTOS PESSOAIS E DOMESTICOS NAO ESPECIFICADOS ANTERIORMENTE,95
7553866000250,1,6619399,OUTRAS ATIVIDADES AUXILIARES DOS SERVICOS FINANCEIROS NAO ESPECIFICADAS ANTERIORMENTE,66
13853696000140,1,4322301,INSTALACAO DE MAQUINAS E EQUIPAMENTOS INDUSTRIAIS,43
9235063000100,1,6462000,CORRETAGEM NA COMPRA E VENDA E AVALIACAO DE IMOVEIS,64
11588066000160,1,4721102,PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA,47
13680471000130,1,1412603,"FACCAO DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS",14
15843342000140,1,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",49
13738672000140,1,9602502,"CABELEIREIROS, MANICURE E PEDICURE",96
13964328000170,1,4743100,"INSTALACAO DE PORTAS, JANELAS, TETOS, DIVISORIAS E ARMARIOS EMBUTIDOS DE QUALQUER MATERIAL",47
961704000120,1,8550301,"ATIVIDADES DE APOIO A EDUCACAO, EXCETO CAIXAS ESCOLARES",85
10477241000180,1,1412603,"CONFECCAO DE ROUPAS PROFISSIONAIS, EXCETO SOB MEDIDA",14
14835608000140,1,4637199,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,46
12373630000190,1,6209100,REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS,62
63839351000100,1,3211603,CUNHAGEM DE MOEDAS E MEDALHAS,32
7840897000100,1,5611202,RESTAURANTES E SIMILARES,56
10462200000110,1,8599604,TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL,85
14455973000120,1,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",49
13588457000100,1,4754701,FABRICACAO DE MOVEIS COM PREDOMINANCIA DE MADEIRA,47
13124602000100,1,8219999,OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE,82
12184314000170,1,4313400,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,43
14474987000190,1,5620104,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
93195915000180,1,4929901,SERVICO DE TRANSPORTE DE PASSAGEIROS  LOCACAO DE AUTOMOVEIS COM MOTORISTA,49
9180148000120,1,4744002,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,47
8550380000140,1,0111302,CULTIVO DE MANDIOCA,01
11310937000180,1,4781400,"CABELEIREIROS, MANICURE E PEDICURE",47
59505479000160,1,6204000,CONSULTORIA EM TECNOLOGIA DA INFORMACAO,62
16651118000110,1,4757100,INSTALACAO E MANUTENCAO ELETRICA,47
14223205000140,1,4772500,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,47
11476084000150,1,4399103,OBRAS DE FUNDACOES,43
10611493000150,1,1812100,"IMPRESSAO DE LIVROS, REVISTAS E OUTRAS PUBLICACOES PERIODICAS",18
9529783000170,1,9499500,CONDOMINIOS PREDIAIS,94
14530034000100,1,4321500,"INSTALACAO E MANUTENCAO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILACAO E REFRIGERACAO",43
1523410000180,1,7410299,ATIVIDADES DE DESIGN NAO ESPECIFICADAS ANTERIORMENTE,74
5103620000250,1,4652400,COMERCIO ATACADISTA DE SUPRIMENTOS PARA INFORMATICA,46
14612963000150,1,1094500,FABRICACAO DE MASSAS ALIMENTICIAS,10
10786287000180,1,7490104,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,74
2651895000150,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
2050079000190,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
14078544000180,1,1091102,FABRICACAO DE CONSERVAS DE FRUTAS,10
66157595000100,1,4330404,DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR CUSTOMIZAVEIS,43
8573624000100,1,7711000,ATIVIDADES DE SONORIZACAO E DE ILUMINACAO,77
14646658000180,1,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",47
74859406000160,1,4753900,COMERCIO VAREJISTA DE MATERIAL ELETRICO,47
15592170000180,1,9499500,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
6199077000380,1,4930203,"TRANSPORTE POR NAVEGACAO INTERIOR DE CARGA, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL, EXCETO TRAVESSIA",49
9038153000100,1,0151201,CULTIVO DE CANADEACUCAR,01
14545302000150,1,4530704,COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS,45
10679567000190,1,4751200,COMERCIO VAREJISTA DE MOVEIS,47
14392018000190,1,9499500,OUTRAS ATIVIDADES ASSOCIATIVAS PROFISSIONAIS,94
15575058000130,1,4723700,FABRICACAO DE ALIMENTOS E PRATOS PRONTOS,47
12795516000230,1,4753900,INSTALACAO E MANUTENCAO ELETRICA,47
15238493000170,1,4721102,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",47
15234793000180,1,6619302,"ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA",66
8335183000370,1,8520100,ENSINO MEDIO,85
15596848000100,1,4724500,OBRAS DE ALVENARIA,47
12849042000180,1,4784900,COMERCIO VAREJISTA DE GAS LIQUEFEITO DE PETROLEO GLP,47
4454607000100,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
1065563000120,1,8513900,ENSINO FUNDAMENTAL,85
3599086000290,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
78653946001620,1,4530702,COMERCIO A VAREJO DE PNEUMATICOS E CAMARASDEAR,45
11814059000130,1,4721104,COMERCIO VAREJISTA DE CARNES  ACOUGUES,47
10601697000100,1,4722901,COMERCIO VAREJISTA DE LATICINIOS E FRIOS,47
9419258000100,1,9001905,"PRODUCAO DE ESPETACULOS DE RODEIOS, VAQUEJADAS E SIMILARES",90
37628765000180,2,4744001,COMERCIO VAREJISTA DE MATERIAIS HIDRAULICOS,47
12305448000100,2,7319003,FABRICACAO DE PRODUTOS DERIVADOS DO CACAU E DE CHOCOLATES,73
14180365000150,2,4613300,REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE PECAS E ACESSORIOS NOVOS E USADOS PARA VEICULOS AUTOMOTORES,46
7297742000170,2,4520003,SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES,45
16679748000100,2,9493600,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
1687525000100,2,9499500,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
11772974000100,2,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",47
6319255001170,2,0220901,PRODUCAO DE CARVAO VEGETAL  FLORESTAS NATIVAS,02
12459122000120,2,4751202,OUTRAS ATIVIDADES DE TELECOMUNICACOES NAO ESPECIFICADAS ANTERIORMENTE,47
11163415000100,2,8630503,ATIVIDADE MEDICA AMBULATORIAL RESTRITA A CONSULTAS,86
55055743000150,2,9499500,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
11199599000150,2,5913800,"DISTRIBUICAO CINEMATOGRAFICA, DE VIDEO E DE PROGRAMAS DE TELEVISAO",59
9445384000120,2,9603304,SERVICOS DE FUNERARIAS,96
12690066000130,2,4330404,OBRAS DE ALVENARIA,43
77687663000150,2,4930201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",49
37224847000160,2,4689399,COMERCIO ATACADISTA ESPECIALIZADO EM OUTROS PRODUTOS INTERMEDIARIOS NAO ESPECIFICADOS ANTERIORMENTE,46
12708033000170,2,4530704,SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES,45
21614193000140,2,7490105,OUTRAS ATIVIDADES DE PRESTACAO DE SERVICOS DE INFORMACAO NAO ESPECIFICADAS ANTERIORMENTE,74
13401477000120,2,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,47
12481765000170,2,4761001,COMERCIO VAREJISTA DE LIVROS,47
10850466000130,2,7112000,"REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MAQUINAS, EQUIPAMENTOS, EMBARCACOES E AERONAVES",71
10480447000240,2,4782202,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
15697292000130,2,9609208,HIGIENE E EMBELEZAMENTO DE ANIMAIS DOMESTICOS,96
15220854000150,2,4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",43
3391792000160,2,4922102,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERMUNICIPAL EM REGIAO METROPOLITANA",49
6137179000100,2,7490105,OUTRAS ATIVIDADES DE PRESTACAO DE SERVICOS DE INFORMACAO NAO ESPECIFICADAS ANTERIORMENTE,74
11726294000150,2,4755503,COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA,47
12555119000100,2,4744003,COMERCIO VAREJISTA DE MATERIAL ELETRICO,47
7907566000140,2,7319003,MARKETING DIRETO,73
74034307000140,2,9521500,REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO,95
9353200000100,2,4783102,COMERCIO VAREJISTA DE ARTIGOS DE RELOJOARIA,47
92112333000120,2,5223100,ESTACIONAMENTO DE VEICULOS,52
14797432000180,2,6630400,"OUTRAS SOCIEDADES DE PARTICIPACAO, EXCETO HOLDINGS",66
15797920000150,2,5620104,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR,56
16294894000100,2,4751200,COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE,47
12220507000130,2,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",47
13876515000100,2,9602502,"FABRICACAO DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",96
516281000130,2,9499500,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
17001237000190,2,6810201,INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS,68
14045278000190,2,7729202,"CABELEIREIROS, MANICURE E PEDICURE",77
13649275000100,2,4321500,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",43
15359272000150,2,5813100,EDICAO DE REVISTAS,58
9719436000100,2,4623103,COMPRA E VENDA DE IMOVEIS PROPRIOS,46
10500306000160,2,8650006,ATIVIDADES DE TERAPIA OCUPACIONAL,86
3583686000260,2,8550302,"ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA",85
3734601013790,2,4753900,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO,47
8360628000100,2,4319300,SERVICOS DE PREPARACAO DO TERRENO NAO ESPECIFICADOS ANTERIORMENTE,43
10357393000220,2,4754701,COMERCIO VAREJISTA DE MATERIAL ELETRICO,47
14737392000180,2,9602502,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",96
57269763000150,2,7490105,OUTRAS ATIVIDADES DE PRESTACAO DE SERVICOS DE INFORMACAO NAO ESPECIFICADAS ANTERIORMENTE,74
13335552000100,2,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",47
13941989000180,2,4399103,OBRAS DE ALVENARIA,43
15182288000130,2,9602502,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",96
7081651000100,2,8230002,"DISCOTECAS, DANCETERIAS, SALOES DE DANCA E SIMILARES",82
16480744000190,2,4330404,OBRAS DE ALVENARIA,43
11306905000100,2,4530705,COMERCIO VAREJISTA DE MATERIAL ELETRICO,45
95035473000130,2,4520003,SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES,45
66351065000190,2,5829800,"FABRICACAO DE PRODUTOS DE PAPEL, CARTOLINA, PAPEL CARTAO E PAPELAO ONDULADO PARA USO COMERCIAL E DE ESCRITORIO, EXCETO FORMULARIO CONTINUO",58
4617529000100,2,7490105,OUTRAS ATIVIDADES DE PRESTACAO DE SERVICOS DE INFORMACAO NAO ESPECIFICADAS ANTERIORMENTE,74
4355056000110,2,4782201,COMERCIO VAREJISTA DE CALCADOS,47
55492623000110,2,7490105,OUTRAS ATIVIDADES DE PRESTACAO DE SERVICOS DE INFORMACAO NAO ESPECIFICADAS ANTERIORMENTE,74
5953866000130,2,9329899,RESTAURANTES E SIMILARES,93
54796362000160,2,9499500,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
16774603000180,2,4723700,FABRICACAO DE MASSAS ALIMENTICIAS,47
87120762000100,2,4744001,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,47
1475296000160,2,9499500,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
12077443000160,2,6822600,GESTAO E ADMINISTRACAO DA PROPRIEDADE IMOBILIARIA,68
14239440000100,2,6810202,INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS,68
19791896009310,2,5211799,"DEPOSITOS DE MERCADORIAS PARA TERCEIROS, EXCETO ARMAZENS GERAIS E GUARDAMOVEIS",52
12121224000130,2,9499500,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
8190659000160,2,4614100,INSTALACAO DE MAQUINAS E EQUIPAMENTOS INDUSTRIAIS,46
8961445000140,2,4712100,COMERCIO VAREJISTA DE CALCADOS,47
11902017000150,2,4757100,INSTALACAO E MANUTENCAO ELETRICA,47
3504150000120,2,7820500,LOCACAO DE MAODEOBRA TEMPORARIA,78
4810494000120,2,4744099,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,47
15103924000190,2,4399103,SERVICOS DE ENTREGA RAPIDA,43
11357342000180,2,8211300,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",82
4190594000100,2,4771703,COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS HOMEOPATICOS,47
13316722000100,2,5590603,COMERCIO VAREJISTA DE LATICINIOS E FRIOS,55
1158654000100,2,9499500,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
8760447000170,2,0119906,CULTIVO DE SOJA,01
13444313000180,2,4744006,COMERCIO VAREJISTA DE VIDROS,47
10642198000160,2,5611202,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
1417681000150,2,9499500,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
42834143000220,2,3292201,FACCAO DE ROUPAS PROFISSIONAIS,32
5248796000110,2,8550302,"ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA",85
22691349000150,2,9499500,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
97531897000200,2,4649499,COMERCIO ATACADISTA DE MATERIAL ELETRICO,46
14260170000110,2,5611203,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR,56
13117417000180,2,4761003,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,47
61139556000310,2,4530703,SERVICOS DE ALINHAMENTO E BALANCEAMENTO DE VEICULOS AUTOMOTORES,45
8345350000100,2,4721103,FABRICACAO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINANCIA DE PRODUCAO PROPRIA,47
8628655000110,2,7721700,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",77
14372027000110,2,5620104,SERVICOS AMBULANTES DE ALIMENTACAO,56
16722700000120,2,5611203,RESTAURANTES E SIMILARES,56
849629000100,2,8630502,ATIVIDADES DE FONOAUDIOLOGIA,86
11823152000100,2,4781400,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",47
17008642000130,2,4530703,SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES,45
17023445000190,2,4744099,COMERCIO VAREJISTA DE MATERIAL ELETRICO,47
4475625000160,2,4929904,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",49
13784561000170,2,9602502,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",96
13858476000100,2,7739099,ALUGUEL DE OUTROS OBJETOS PESSOAIS E DOMESTICOS NAO ESPECIFICADOS ANTERIORMENTE,77
16822882000100,2,4530703,SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES,45
13413451000100,2,4772500,"COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS",47
13907283000100,2,4330404,OBRAS DE ALVENARIA,43
15825025000100,2,4752100,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",47
15829825000190,2,5819100,EDICAO DE LIVROS,58
15661235000100,2,4751200,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,47
10839583000100,2,8650004,ATIVIDADES DE PSICOLOGIA E PSICANALISE,86
14445719000140,2,4520003,INSTALACAO E MANUTENCAO ELETRICA,45
15671695000100,2,5229002,SERVICOS DE REBOQUE DE VEICULOS,52
12467812000120,2,8592903,ENSINO DE MUSICA,85
15189084000120,2,7911200,OUTRAS ATIVIDADES AUXILIARES DOS TRANSPORTES TERRESTRES NAO ESPECIFICADAS ANTERIORMENTE,79
16491837000110,2,8599604,TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL,85
12508301000290,2,4754701,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,47
79176954000100,2,4520003,SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES,45
14344061000180,2,4744004,DISTRIBUICAO DE AGUA POR CAMINHOES,47
14074824000110,2,5811500,EDICAO DE LIVROS,58
14071915000100,2,4772500,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",47
10636404000120,2,4742300,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICACAO,47
11605022000100,2,4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",43
9007110000150,2,4213800,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,42
15465142000100,2,4781400,COMERCIO VAREJISTA DE OBJETOS DE ARTE,47
60309721000100,2,4520003,SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES,45
4181950000110,2,6203100,DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR CUSTOMIZAVEIS,62
16942879000120,2,4642701,"COMERCIO VAREJISTA DE ARTIGOS DE CACA, PESCA E CAMPING",46
11334718000130,2,5612100,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
5680175000100,2,4541205,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,45
4608145000120,2,4753900,COMERCIO VAREJISTA DE MOVEIS,47
4625393000180,2,9499500,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
